ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
103595,Aaron Russell,M,23.0,206.0,93.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Volleyball,"[""Volleyball Men's Volleyball""]",['Bronze']
103608,Gary Antuanne Russell,M,20.0,173.0,64.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Boxing,"[""Boxing Men's Light-Welterweight""]",[nan]
103801,Sean Ryan,M,23.0,191.0,77.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Swimming,"[""Swimming Men's 10 kilometres Open Water""]",[nan]
105061,"Joshua ""Josh"" Samuels",M,25.0,194.0,95.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Water Polo,"[""Water Polo Men's Water Polo""]",[nan]
105311,Taylor Sander,M,24.0,193.0,86.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Volleyball,"[""Volleyball Men's Volleyball""]",['Bronze']
105334,Keith Sanderson,M,41.0,183.0,95.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Shooting,"[""Shooting Men's Rapid-Fire Pistol, 25 metres""]",[nan]
106107,"Rebecca Elizabeth ""Becky"" Sauerbrunn",F,31.0,170.0,64.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Football,"[""Football Women's Football""]",[nan]
106138,Raven Saunders,F,20.0,165.0,109.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Women's Shot Put""]",[nan]
106765,Sarah Scherer,F,25.0,173.0,62.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Shooting,"[""Shooting Women's Air Rifle, 10 metres"", ""Shooting Women's Small-Bore Rifle, Three Positions, 50 metres""]",[nan]
107024,Lauren Schmetterling,F,28.0,180.0,77.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Rowing,"[""Rowing Women's Coxed Eights""]",['Gold']
107185,Allison Rodgers Schmitt,F,26.0,185.0,75.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Swimming,"[""Swimming Women's 4 x 200 metres Freestyle Relay"", ""Swimming Women's 4 x 100 metres Freestyle Relay""]","['Silver', 'Gold']"
107528,Nathan Schrimsher,M,24.0,188.0,79.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Modern Pentathlon,"[""Modern Pentathlon Men's Individual""]",[nan]
108063,Helena Scutt,F,24.0,170.0,66.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Sailing,"[""Sailing Women's Skiff""]",[nan]
108313,Melissa Seidemann,F,26.0,183.0,104.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Water Polo,"[""Water Polo Women's Water Polo""]",['Gold']
109186,Kristen Shaldybin,F,18.0,175.0,57.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,"[""Rhythmic Gymnastics Women's Group""]",[nan]
109289,Kathleen Sharkey,F,26.0,163.0,58.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Hockey,"[""Hockey Women's Hockey""]",[nan]
109336,Corben Sharrah,M,24.0,183.0,85.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Cycling,"[""Cycling Men's BMX""]",[nan]
109476,"Enkelejda Shehu (-Xhakaj, -Bekurti)",F,47.0,163.0,57.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Shooting,"[""Shooting Women's Air Pistol, 10 metres"", ""Shooting Women's Sporting Pistol, 25 metres""]",[nan]
109673,Jay Shi,M,37.0,173.0,61.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Shooting,"[""Shooting Men's Air Pistol, 10 metres"", ""Shooting Men's Free Pistol, 50 metres""]",[nan]
109724,Claressa Maria Shields,F,21.0,175.0,75.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Boxing,"[""Boxing Women's Middleweight""]",['Gold']
109727,"Thomas Allen ""Tom"" Shields",M,25.0,193.0,86.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Swimming,"[""Swimming Men's 100 metres Butterfly"", ""Swimming Men's 4 x 100 metres Medley Relay"", ""Swimming Men's 200 metres Butterfly""]","[nan, 'Gold']"
109967,Erik Thomas Shoji,M,26.0,183.0,73.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Volleyball,"[""Volleyball Men's Volleyball""]",['Bronze']
109968,Kawika Shoji,M,28.0,191.0,88.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Volleyball,"[""Volleyball Men's Volleyball""]",['Bronze']
110041,Howard Shu,M,25.0,185.0,75.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Badminton,"[""Badminton Men's Singles""]",[nan]
110718,Kerry Simmonds,F,27.0,183.0,82.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Rowing,"[""Rowing Women's Coxed Eights""]",['Gold']
110724,Cale Simmons,M,25.0,183.0,66.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Men's Pole Vault""]",[nan]
112220,Clark Smith,M,21.0,206.0,90.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Swimming,"[""Swimming Men's 4 x 200 metres Freestyle Relay""]",['Gold']
112232,David Michael Smith,M,31.0,201.0,86.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Volleyball,"[""Volleyball Men's Volleyball""]",['Bronze']
112302,Jesse Aaron Smith,M,33.0,194.0,105.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Water Polo,"[""Water Polo Men's Water Polo""]",[nan]
112334,Leah Smith,F,21.0,178.0,67.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Swimming,"[""Swimming Women's 4 x 200 metres Freestyle Relay"", ""Swimming Women's 400 metres Freestyle"", ""Swimming Women's 800 metres Freestyle""]","['Bronze', nan, 'Gold']"
112378,"Robert Timothy David ""Robby"" Smith",M,29.0,183.0,127.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Wrestling,"[""Wrestling Men's Super-Heavyweight, Greco-Roman""]",[nan]
112471,Michal Smolen,M,22.0,181.0,70.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Canoeing,"[""Canoeing Men's Kayak Singles, Slalom""]",[nan]
112475,Olivia Smoliga,F,21.0,188.0,72.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Swimming,"[""Swimming Women's 100 metres Backstroke"", ""Swimming Women's 4 x 100 metres Medley Relay""]","[nan, 'Gold']"
112592,Katelin Snyder (-Guregian),F,28.0,163.0,50.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Rowing,"[""Rowing Women's Coxed Eights""]",['Gold']
112593,Kyle Frederick Snyder,M,20.0,180.0,102.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Wrestling,"[""Wrestling Men's Heavyweight, Freestyle""]",['Gold']
112686,Jack Sock,M,23.0,191.0,84.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Tennis,"[""Tennis Men's Doubles"", 'Tennis Mixed Doubles', ""Tennis Men's Singles""]","[nan, 'Gold', 'Bronze']"
112953,Hope Amelia Solo (-Stevens),F,35.0,175.0,69.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Football,"[""Football Women's Football""]",[nan]
113763,Ashley Spencer,F,23.0,178.0,59.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Women's 400 metres Hurdles""]",['Bronze']
114708,"Margaret Ann ""Maggie"" Steffens",F,23.0,173.0,74.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Water Polo,"[""Water Polo Women's Water Polo""]",['Gold']
114990,Richelle Stephens,F,20.0,168.0,66.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Rugby Sevens,"[""Rugby Sevens Women's Rugby Sevens""]",[nan]
114991,Sloane Stephens,F,23.0,173.0,65.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Tennis,"[""Tennis Women's Singles""]",[nan]
115071,Deajah Stevens,F,21.0,175.0,65.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Women's 200 metres""]",[nan]
115074,Evelyn Lee Stevens (-Baker),F,33.0,166.0,55.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Cycling,"[""Cycling Women's Road Race, Individual"", ""Cycling Women's Individual Time Trial""]",[nan]
115095,Travis Stevens,M,30.0,181.0,80.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Judo,"[""Judo Men's Half-Middleweight""]",['Silver']
115113,Shakur Stevenson,M,19.0,173.0,56.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Boxing,"[""Boxing Men's Bantamweight""]",['Silver']
115132,Breanna Mackenzie Stewart,F,21.0,193.0,79.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Basketball,"[""Basketball Women's Basketball""]",['Gold']
115459,"Genevra ""Gevvie"" Stone",F,31.0,183.0,71.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Rowing,"[""Rowing Women's Single Sculls""]",['Silver']
115894,Hans Struzyna,M,27.0,188.0,91.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Rowing,"[""Rowing Men's Coxed Eights""]",[nan]
115949,"Jennifer ""Jenn"" Stuczynski-Suhr",F,34.0,183.0,66.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Women's Pole Vault""]",[nan]
116121,Jamie Chen Subandhi,F,26.0,163.0,58.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Badminton,['Badminton Mixed Doubles'],[nan]
117088,Brooke Sweat (Youngquist-),F,30.0,173.0,70.0,United States-2,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Beach Volleyball,"[""Beach Volleyball Women's Beach Volleyball""]",[nan]
117854,Jeremy Taiwo,M,26.0,193.0,91.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Men's Decathlon""]",[nan]
118778,Diana Lurena Taurasi,F,34.0,183.0,70.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Basketball,"[""Basketball Women's Basketball""]",['Gold']
118870,Christian Taylor,M,26.0,188.0,81.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Men's Triple Jump""]",['Gold']
119377,"Zachary ""Zack"" Test",M,26.0,191.0,93.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Rugby Sevens,"[""Rugby Sevens Men's Rugby Sevens""]",[nan]
119672,Jesse David Thielke,M,24.0,170.0,68.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Wrestling,"[""Wrestling Men's Featherweight, Greco-Roman""]",[nan]
119895,Courtney Lynn Thompson,F,31.0,170.0,66.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Volleyball,"[""Volleyball Women's Volleyball""]",['Bronze']
119906,Frank Thompson,M,28.0,180.0,79.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Shooting,"[""Shooting Men's Skeet""]",[nan]
119932,Klay Alexander Thompson,M,26.0,200.0,97.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Basketball,"[""Basketball Men's Basketball""]",['Gold']
119934,"Alexis ""Lexi"" Thompson",F,21.0,180.0,73.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Golf,"[""Golf Women's Individual""]",[nan]
120121,"Virginia ""Ginny"" Thrasher",F,19.0,155.0,55.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Shooting,"[""Shooting Women's Air Rifle, 10 metres"", ""Shooting Women's Small-Bore Rifle, Three Positions, 50 metres""]","[nan, 'Gold']"
120451,Michael DeLorean Tinsley,M,32.0,186.0,74.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Men's 400 metres Hurdles""]",[nan]
120928,Ellen Tomek,F,32.0,178.0,72.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Rowing,"[""Rowing Women's Double Sculls""]",[nan]
122093,Murphy Edward Troy,M,27.0,203.0,107.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Volleyball,"[""Volleyball Men's Volleyball""]",['Bronze']
122163,Katarzyna Trzopek,F,35.0,176.0,74.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Fencing,"[""Fencing Women's epee, Team""]",[nan]
123370,"Kisi Keomaka ""Maka"" Unufe",M,24.0,188.0,93.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Rugby Sevens,"[""Rugby Sevens Men's Rugby Sevens""]",[nan]
123943,Jennifer Valente,F,21.0,176.0,74.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Cycling,"[""Cycling Women's Team Pursuit""]",['Silver']
124914,Caitlin Van Sickle,F,26.0,166.0,58.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Hockey,"[""Hockey Women's Hockey""]",[nan]
125106,"Colleen Mullarkey (Colleen Hutchins-) ""CoCo"" Vandeweghe (-Mullarkey)",F,24.0,185.0,70.0,United States-2,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Tennis,"[""Tennis Women's Doubles""]",[nan]
125276,Antonio Vargas,M,19.0,168.0,52.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Boxing,"[""Boxing Men's Flyweight""]",[nan]
125532,Shelbi Vaughan,F,21.0,183.0,127.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Women's Discus Throw""]",[nan]
125943,David Verburg,M,25.0,173.0,70.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Men's 400 metres"", ""Athletics Men's 4 x 400 metres Relay""]","[nan, 'Gold']"
126899,Michelle Vittese,F,26.0,161.0,57.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Hockey,"[""Hockey Women's Hockey""]",[nan]
127216,Dana Whitney Vollmer (-Grant),F,28.0,185.0,68.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Swimming,"[""Swimming Women's 100 metres Butterfly"", ""Swimming Women's 4 x 100 metres Medley Relay"", ""Swimming Women's 4 x 100 metres Freestyle Relay""]","['Silver', 'Gold', 'Bronze']"
128285,Kerri Lee Walsh Jennings,F,37.0,191.0,73.0,United States-1,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Beach Volleyball,"[""Beach Volleyball Women's Beach Volleyball""]",['Bronze']
128473,Iris Wang,F,21.0,160.0,52.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Badminton,"[""Badminton Women's Singles""]",[nan]
128574,Timothy Aaron Wang,M,24.0,176.0,65.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Table Tennis,"[""Table Tennis Men's Team""]",[nan]
128717,Jared Ward,M,27.0,178.0,66.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Men's Marathon""]",[nan]
128724,McLain Ward,M,40.0,176.0,70.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Equestrianism,"['Equestrianism Mixed Jumping, Team', 'Equestrianism Mixed Jumping, Individual']","[nan, 'Silver']"
128954,"Gerry Lester ""Bubba"" Watson, Jr.",M,37.0,191.0,82.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Golf,"[""Golf Men's Individual""]",[nan]
129082,Ameer Kenneth Webb,M,25.0,180.0,82.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Men's 200 metres""]",[nan]
129231,"Alexis ""Lexi"" Weeks",F,19.0,168.0,59.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Women's Pole Vault""]",[nan]
129349,Seth Weil,M,29.0,198.0,98.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Rowing,"[""Rowing Men's Coxless Fours""]",[nan]
129402,Amanda Jo Weir (-Davis),F,30.0,188.0,77.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Swimming,"[""Swimming Women's 4 x 100 metres Freestyle Relay""]",['Silver']
129450,Anders Weiss,M,23.0,196.0,93.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Rowing,"[""Rowing Men's Coxless Pairs""]",[nan]
129476,Abbey Weitzeil,F,19.0,178.0,68.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Swimming,"[""Swimming Women's 50 metres Freestyle"", ""Swimming Women's 4 x 100 metres Medley Relay"", ""Swimming Women's 100 metres Freestyle"", ""Swimming Women's 4 x 100 metres Freestyle Relay""]","[nan, 'Gold', 'Silver']"
129913,Lindsay Marie Whalen,F,34.0,175.0,72.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Basketball,"[""Basketball Women's Basketball""]",['Gold']
130442,Jordan Wilimovsky,M,22.0,175.0,68.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Swimming,"[""Swimming Men's 10 kilometres Open Water"", ""Swimming Men's 1,500 metres Freestyle""]",[nan]
130566,Chrishuna Williams,F,23.0,160.0,55.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Women's 800 metres""]",[nan]
130623,Kendell Williams,F,21.0,178.0,67.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Women's Heptathlon""]",[nan]
130667,Serena Jamika Williams,F,34.0,175.0,70.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Tennis,"[""Tennis Women's Singles"", ""Tennis Women's Doubles""]",[nan]
130696,Venus Ebony Starr Williams,F,36.0,185.0,75.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Tennis,"['Tennis Mixed Doubles', ""Tennis Women's Singles"", ""Tennis Women's Doubles""]","[nan, 'Silver']"
130774,Aje Wilson,F,22.0,173.0,61.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Women's 800 metres""]",[nan]
131006,Rudy Winkler,M,21.0,188.0,109.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Men's Hammer Throw""]",[nan]
131151,Jill Witmer,F,24.0,158.0,52.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Hockey,"[""Hockey Women's Hockey""]",[nan]
131532,Chloe Woodruff,F,29.0,158.0,51.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Cycling,"[""Cycling Women's Mountainbike, Cross-Country""]",[nan]
131614,Kelsi Worrell,F,22.0,180.0,75.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Swimming,"[""Swimming Women's 100 metres Butterfly"", ""Swimming Women's 4 x 100 metres Medley Relay""]","[nan, 'Gold']"
131654,Dagmara Wozniak (Woniak-),F,28.0,173.0,81.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Fencing,"[""Fencing Women's Sabre, Individual"", ""Fencing Women's Sabre, Team""]","[nan, 'Bronze']"
131789,"Yue ""Jennifer"" Wu",F,26.0,160.0,51.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Table Tennis,"[""Table Tennis Women's Team"", ""Table Tennis Women's Singles""]",[nan]
131937,"Christopher Thomas ""Chris"" Wyles",M,32.0,183.0,93.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Rugby Sevens,"[""Rugby Sevens Men's Rugby Sevens""]",[nan]
133218,Katrina Young,F,24.0,163.0,60.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Diving,"[""Diving Women's Platform""]",[nan]
133659,Katie Zaferes (Hursey-),F,27.0,173.0,59.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Triathlon,"[""Triathlon Women's Olympic Distance""]",[nan]
133685,Mariel Leigh Zagunis,F,31.0,173.0,72.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Fencing,"[""Fencing Women's Sabre, Individual"", ""Fencing Women's Sabre, Team""]","[nan, 'Bronze']"
134337,Laura Yihan Zeng,F,16.0,160.0,43.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,"[""Rhythmic Gymnastics Women's Individual""]",[nan]
134508,Lily Ann Zhang,F,20.0,166.0,58.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Table Tennis,"[""Table Tennis Women's Team"", ""Table Tennis Women's Singles""]",[nan]
134730,Jiaqi Zheng,F,28.0,165.0,43.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Table Tennis,"[""Table Tennis Women's Team""]",[nan]
134960,"Zachery ""Zach"" Ziemek",M,23.0,193.0,89.0,United States,USA,['2016 Summer'],2016,Summer,Rio de Janeiro,Athletics,"[""Athletics Men's Decathlon""]",[nan]
